Date_and_time, Temp_0, Temp_1, Temp_2, Temp_3, Temp_4, Temp_5, Temp_6, Temp_7, Temp_8, Temp_9, Temp_10, Temp_11, Temp_12, Temp_13, Temp_14, Temp_15
2025-08-15 22:00:51.354, 23.113, 23.109, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:00:52.355, 23.113, 23.109, 23.347, 23.225, 23.926, 23.975, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:00:53.356, 23.113, 23.109, 23.347, 23.226, 23.926, 23.974, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.926, 23.974, 62.767, 62.767
2025-08-15 22:00:54.356, 23.113, 23.109, 23.346, 23.226, 23.926, 23.974, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.926, 23.974, 62.767, 62.767
2025-08-15 22:00:55.357, 23.113, 23.109, 23.347, 23.226, 23.925, 23.975, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.925, 23.975, 62.767, 62.767
2025-08-15 22:00:56.357, 23.114, 23.109, 23.346, 23.226, 23.925, 23.975, 62.767, 62.767, 22.946, 22.984, 23.213, 23.048, 23.925, 23.975, 62.767, 62.767
2025-08-15 22:00:57.357, 23.114, 23.109, 23.346, 23.226, 23.925, 23.975, 62.767, 62.767, 22.946, 22.984, 23.213, 23.048, 23.925, 23.975, 62.767, 62.767
2025-08-15 22:00:58.358, 23.114, 23.109, 23.346, 23.226, 23.925, 23.975, 62.767, 62.767, 22.946, 22.984, 23.213, 23.048, 23.925, 23.975, 62.767, 62.767
2025-08-15 22:00:59.358, 23.113, 23.109, 23.347, 23.226, 23.925, 23.975, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.925, 23.975, 62.767, 62.767
2025-08-15 22:01:00.359, 23.114, 23.109, 23.348, 23.227, 23.926, 23.975, 62.767, 62.767, 22.946, 22.984, 23.215, 23.049, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:01.359, 23.114, 23.109, 23.347, 23.226, 23.926, 23.975, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:02.360, 23.113, 23.110, 23.347, 23.226, 23.926, 23.975, 62.767, 62.767, 22.945, 22.985, 23.214, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:03.360, 23.113, 23.110, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.945, 22.985, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:04.361, 23.113, 23.110, 23.347, 23.225, 23.927, 23.976, 62.767, 62.767, 22.945, 22.985, 23.214, 23.047, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:05.361, 23.113, 23.110, 23.346, 23.226, 23.927, 23.976, 62.767, 62.767, 22.945, 22.985, 23.213, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:06.362, 23.113, 23.109, 23.346, 23.226, 23.926, 23.975, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:07.362, 23.115, 23.109, 23.346, 23.226, 23.926, 23.975, 62.767, 62.767, 22.947, 22.984, 23.213, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:08.363, 23.114, 23.109, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:09.363, 23.114, 23.110, 23.347, 23.225, 23.927, 23.975, 62.767, 62.767, 22.946, 22.985, 23.214, 23.047, 23.927, 23.975, 62.767, 62.767
2025-08-15 22:01:10.364, 23.114, 23.110, 23.347, 23.226, 23.927, 23.975, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.927, 23.975, 62.767, 62.767
2025-08-15 22:01:11.364, 23.113, 23.109, 23.347, 23.226, 23.927, 23.975, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.975, 62.767, 62.767
2025-08-15 22:01:12.365, 23.113, 23.109, 23.347, 23.226, 23.927, 23.975, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.975, 62.767, 62.767
2025-08-15 22:01:13.365, 23.114, 23.109, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:14.365, 23.114, 23.108, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.983, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:15.366, 23.114, 23.109, 23.347, 23.226, 23.927, 23.977, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:16.366, 23.114, 23.110, 23.347, 23.227, 23.927, 23.977, 62.767, 62.767, 22.946, 22.985, 23.214, 23.049, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:17.367, 23.114, 23.110, 23.347, 23.226, 23.927, 23.977, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:18.367, 23.114, 23.109, 23.347, 23.225, 23.926, 23.977, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:19.368, 23.114, 23.109, 23.346, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.984, 23.213, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:20.368, 23.114, 23.109, 23.346, 23.226, 23.927, 23.976, 62.767, 62.767, 22.946, 22.984, 23.213, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:21.369, 23.113, 23.109, 23.347, 23.226, 23.927, 23.977, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:22.369, 23.113, 23.109, 23.347, 23.226, 23.927, 23.977, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:23.370, 23.114, 23.109, 23.347, 23.226, 23.927, 23.977, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.977, 62.767, 62.767
2025-08-15 22:01:24.370, 23.114, 23.109, 23.347, 23.226, 23.926, 23.977, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:25.371, 23.114, 23.109, 23.348, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.984, 23.215, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:26.371, 23.114, 23.110, 23.347, 23.226, 23.926, 23.975, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:27.372, 23.114, 23.110, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:28.372, 23.114, 23.110, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:29.373, 23.113, 23.111, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.945, 22.986, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:30.373, 23.114, 23.110, 23.348, 23.226, 23.926, 23.975, 62.767, 62.767, 22.946, 22.985, 23.215, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:31.374, 23.115, 23.109, 23.347, 23.226, 23.926, 23.975, 62.767, 62.767, 22.947, 22.984, 23.214, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:32.374, 23.114, 23.109, 23.347, 23.226, 23.926, 23.975, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.975, 62.767, 62.767
2025-08-15 22:01:33.375, 23.113, 23.109, 23.347, 23.227, 23.926, 23.976, 62.767, 62.767, 22.945, 22.984, 23.214, 23.049, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:34.375, 23.114, 23.109, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:35.375, 23.113, 23.110, 23.347, 23.225, 23.927, 23.976, 62.767, 62.767, 22.945, 22.985, 23.214, 23.047, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:36.375, 23.113, 23.109, 23.347, 23.225, 23.927, 23.976, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:37.376, 23.114, 23.109, 23.347, 23.226, 23.927, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:38.376, 23.114, 23.109, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:39.377, 23.114, 23.110, 23.347, 23.225, 23.927, 23.976, 62.767, 62.767, 22.946, 22.985, 23.214, 23.047, 23.927, 23.976, 62.767, 62.767
2025-08-15 22:01:40.377, 23.114, 23.110, 23.347, 23.226, 23.926, 23.976, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.926, 23.976, 62.767, 62.767
2025-08-15 22:01:41.378, 23.114, 23.109, 23.347, 23.225, 23.925, 23.976, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.925, 23.976, 62.767, 62.767
2025-08-15 22:01:42.378, 23.114, 23.110, 23.347, 23.225, 23.926, 23.977, 62.767, 62.767, 22.946, 22.985, 23.214, 23.047, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:43.379, 23.113, 23.109, 23.347, 23.226, 23.926, 23.977, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:44.379, 23.113, 23.108, 23.347, 23.227, 23.926, 23.978, 62.767, 62.767, 22.945, 22.983, 23.214, 23.049, 23.926, 23.978, 62.767, 62.767
2025-08-15 22:01:45.379, 23.114, 23.109, 23.347, 23.226, 23.926, 23.977, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:46.380, 23.113, 23.109, 23.348, 23.226, 23.926, 23.977, 62.767, 62.767, 22.945, 22.984, 23.215, 23.048, 23.926, 23.977, 62.767, 62.767
2025-08-15 22:01:47.380, 23.113, 23.109, 23.347, 23.226, 23.926, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.926, 23.978, 62.767, 62.767
2025-08-15 22:01:48.381, 23.113, 23.110, 23.347, 23.225, 23.926, 23.979, 62.767, 62.767, 22.945, 22.985, 23.214, 23.047, 23.926, 23.979, 62.767, 62.767
2025-08-15 22:01:49.381, 23.113, 23.110, 23.347, 23.225, 23.926, 23.979, 62.767, 62.767, 22.945, 22.985, 23.214, 23.047, 23.926, 23.979, 62.767, 62.767
2025-08-15 22:01:50.381, 23.113, 23.109, 23.347, 23.226, 23.927, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.978, 62.767, 62.767
2025-08-15 22:01:51.382, 23.113, 23.109, 23.347, 23.226, 23.927, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.978, 62.767, 62.767
2025-08-15 22:01:52.382, 23.114, 23.108, 23.346, 23.226, 23.927, 23.979, 62.767, 62.767, 22.946, 22.983, 23.213, 23.048, 23.927, 23.979, 62.767, 62.767
2025-08-15 22:01:53.382, 23.113, 23.108, 23.347, 23.225, 23.927, 23.980, 62.767, 62.767, 22.945, 22.983, 23.214, 23.047, 23.927, 23.980, 62.767, 62.767
2025-08-15 22:01:54.383, 23.114, 23.109, 23.347, 23.226, 23.927, 23.980, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.927, 23.980, 62.767, 62.767
2025-08-15 22:01:55.384, 23.114, 23.110, 23.347, 23.226, 23.926, 23.981, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.926, 23.981, 62.767, 62.767
2025-08-15 22:01:56.384, 23.113, 23.109, 23.348, 23.226, 23.927, 23.981, 62.767, 62.767, 22.945, 22.984, 23.215, 23.048, 23.927, 23.981, 62.767, 62.767
2025-08-15 22:01:57.385, 23.113, 23.109, 23.347, 23.226, 23.928, 23.982, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.928, 23.982, 62.767, 62.767
2025-08-15 22:01:58.385, 23.113, 23.109, 23.346, 23.225, 23.927, 23.983, 62.767, 62.767, 22.945, 22.984, 23.213, 23.047, 23.927, 23.983, 62.767, 62.767
2025-08-15 22:01:59.386, 23.113, 23.109, 23.347, 23.226, 23.927, 23.983, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.983, 62.767, 62.767
2025-08-15 22:02:00.387, 23.113, 23.109, 23.347, 23.226, 23.928, 23.983, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.928, 23.983, 62.767, 62.767
2025-08-15 22:02:01.387, 23.113, 23.109, 23.347, 23.225, 23.928, 23.983, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.928, 23.983, 62.767, 62.767
2025-08-15 22:02:02.387, 23.114, 23.109, 23.347, 23.226, 23.929, 23.983, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.929, 23.983, 62.767, 62.767
2025-08-15 22:02:03.388, 23.114, 23.109, 23.347, 23.227, 23.927, 23.984, 62.767, 62.767, 22.946, 22.984, 23.214, 23.049, 23.927, 23.984, 62.767, 62.767
2025-08-15 22:02:04.388, 23.114, 23.109, 23.347, 23.227, 23.928, 23.985, 62.767, 62.767, 22.946, 22.984, 23.214, 23.049, 23.928, 23.985, 62.767, 62.767
2025-08-15 22:02:05.389, 23.114, 23.109, 23.347, 23.226, 23.929, 23.985, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:06.389, 23.114, 23.110, 23.347, 23.226, 23.929, 23.986, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.929, 23.986, 62.767, 62.767
2025-08-15 22:02:07.389, 23.113, 23.109, 23.346, 23.226, 23.928, 23.986, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.928, 23.986, 62.767, 62.767
2025-08-15 22:02:08.390, 23.113, 23.109, 23.347, 23.227, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.049, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:09.391, 23.113, 23.109, 23.348, 23.226, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.215, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:10.391, 23.113, 23.109, 23.347, 23.226, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:11.391, 23.113, 23.109, 23.347, 23.226, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:12.391, 23.113, 23.109, 23.347, 23.225, 23.927, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.927, 23.985, 62.767, 62.767
2025-08-15 22:02:13.392, 23.114, 23.109, 23.347, 23.225, 23.927, 23.984, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.927, 23.984, 62.767, 62.767
2025-08-15 22:02:14.392, 23.114, 23.109, 23.347, 23.226, 23.928, 23.984, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.928, 23.984, 62.767, 62.767
2025-08-15 22:02:15.392, 23.113, 23.109, 23.347, 23.225, 23.928, 23.983, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.928, 23.983, 62.767, 62.767
2025-08-15 22:02:16.393, 23.113, 23.109, 23.347, 23.225, 23.927, 23.984, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.927, 23.984, 62.767, 62.767
2025-08-15 22:02:17.393, 23.113, 23.109, 23.347, 23.225, 23.927, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.927, 23.985, 62.767, 62.767
2025-08-15 22:02:18.393, 23.114, 23.109, 23.347, 23.225, 23.927, 23.984, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.927, 23.984, 62.767, 62.767
2025-08-15 22:02:19.394, 23.113, 23.109, 23.347, 23.226, 23.927, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.927, 23.985, 62.767, 62.767
2025-08-15 22:02:20.394, 23.114, 23.109, 23.347, 23.225, 23.929, 23.984, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.929, 23.984, 62.767, 62.767
2025-08-15 22:02:21.395, 23.113, 23.109, 23.347, 23.225, 23.929, 23.984, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.929, 23.984, 62.767, 62.767
2025-08-15 22:02:22.396, 23.113, 23.109, 23.347, 23.226, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:23.396, 23.113, 23.109, 23.347, 23.226, 23.929, 23.985, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.985, 62.767, 62.767
2025-08-15 22:02:24.396, 23.113, 23.109, 23.347, 23.226, 23.929, 23.984, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.984, 62.767, 62.767
2025-08-15 22:02:25.397, 23.113, 23.109, 23.346, 23.226, 23.929, 23.983, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.929, 23.983, 62.767, 62.767
2025-08-15 22:02:26.398, 23.113, 23.109, 23.346, 23.226, 23.930, 23.983, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.930, 23.983, 62.767, 62.767
2025-08-15 22:02:27.398, 23.113, 23.108, 23.347, 23.226, 23.929, 23.983, 62.767, 62.767, 22.945, 22.983, 23.214, 23.048, 23.929, 23.983, 62.767, 62.767
2025-08-15 22:02:28.398, 23.113, 23.109, 23.347, 23.226, 23.929, 23.984, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.929, 23.984, 62.767, 62.767
2025-08-15 22:02:29.399, 23.113, 23.110, 23.346, 23.226, 23.930, 23.983, 62.767, 62.767, 22.945, 22.985, 23.213, 23.048, 23.930, 23.983, 62.767, 62.767
2025-08-15 22:02:30.400, 23.113, 23.109, 23.346, 23.226, 23.930, 23.983, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.930, 23.983, 62.767, 62.767
2025-08-15 22:02:31.400, 23.114, 23.109, 23.346, 23.225, 23.930, 23.983, 62.767, 62.767, 22.946, 22.984, 23.213, 23.047, 23.930, 23.983, 62.767, 62.767
2025-08-15 22:02:32.401, 23.114, 23.109, 23.347, 23.225, 23.930, 23.982, 62.767, 62.767, 22.946, 22.984, 23.214, 23.047, 23.930, 23.982, 62.767, 62.767
2025-08-15 22:02:33.401, 23.113, 23.108, 23.347, 23.226, 23.930, 23.983, 62.767, 62.767, 22.945, 22.983, 23.214, 23.048, 23.930, 23.983, 62.767, 62.767
2025-08-15 22:02:34.402, 23.113, 23.109, 23.347, 23.226, 23.930, 23.982, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.930, 23.982, 62.767, 62.767
2025-08-15 22:02:35.402, 23.113, 23.109, 23.346, 23.225, 23.930, 23.981, 62.767, 62.767, 22.945, 22.984, 23.213, 23.047, 23.930, 23.981, 62.767, 62.767
2025-08-15 22:02:36.403, 23.113, 23.108, 23.346, 23.225, 23.930, 23.981, 62.767, 62.767, 22.945, 22.983, 23.213, 23.047, 23.930, 23.981, 62.767, 62.767
2025-08-15 22:02:37.404, 23.113, 23.108, 23.347, 23.226, 23.930, 23.980, 62.767, 62.767, 22.945, 22.983, 23.214, 23.048, 23.930, 23.980, 62.767, 62.767
2025-08-15 22:02:38.404, 23.113, 23.109, 23.347, 23.226, 23.930, 23.979, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.930, 23.979, 62.767, 62.767
2025-08-15 22:02:39.405, 23.113, 23.109, 23.346, 23.226, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:40.405, 23.113, 23.109, 23.346, 23.226, 23.930, 23.978, 62.767, 62.767, 22.945, 22.984, 23.213, 23.048, 23.930, 23.978, 62.767, 62.767
2025-08-15 22:02:41.406, 23.113, 23.109, 23.347, 23.226, 23.930, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.930, 23.978, 62.767, 62.767
2025-08-15 22:02:42.406, 23.113, 23.109, 23.347, 23.226, 23.930, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.930, 23.978, 62.767, 62.767
2025-08-15 22:02:43.407, 23.114, 23.110, 23.347, 23.226, 23.931, 23.979, 62.767, 62.767, 22.946, 22.985, 23.214, 23.048, 23.931, 23.979, 62.767, 62.767
2025-08-15 22:02:44.408, 23.113, 23.109, 23.348, 23.226, 23.931, 23.979, 62.767, 62.767, 22.945, 22.984, 23.215, 23.048, 23.931, 23.979, 62.767, 62.767
2025-08-15 22:02:45.408, 23.112, 23.109, 23.347, 23.225, 23.931, 23.978, 62.767, 62.767, 22.944, 22.984, 23.214, 23.047, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:46.409, 23.113, 23.109, 23.347, 23.225, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:47.409, 23.113, 23.109, 23.347, 23.226, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:48.410, 23.113, 23.109, 23.347, 23.225, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:49.410, 23.113, 23.108, 23.346, 23.225, 23.930, 23.977, 62.767, 62.767, 22.945, 22.983, 23.213, 23.047, 23.930, 23.977, 62.767, 62.767
2025-08-15 22:02:50.411, 23.113, 23.108, 23.347, 23.226, 23.930, 23.978, 62.767, 62.767, 22.945, 22.983, 23.214, 23.048, 23.930, 23.978, 62.767, 62.767
2025-08-15 22:02:51.412, 23.113, 23.109, 23.347, 23.226, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:52.412, 23.112, 23.109, 23.346, 23.225, 23.930, 23.978, 62.767, 62.767, 22.944, 22.984, 23.213, 23.047, 23.930, 23.978, 62.767, 62.767
2025-08-15 22:02:53.412, 23.113, 23.109, 23.347, 23.225, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:54.413, 23.113, 23.109, 23.348, 23.225, 23.932, 23.978, 62.767, 62.767, 22.945, 22.984, 23.215, 23.047, 23.932, 23.978, 62.767, 62.767
2025-08-15 22:02:55.413, 23.113, 23.109, 23.347, 23.226, 23.931, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.931, 23.978, 62.767, 62.767
2025-08-15 22:02:56.414, 23.113, 23.109, 23.347, 23.225, 23.932, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.932, 23.978, 62.767, 62.767
2025-08-15 22:02:57.414, 23.113, 23.109, 23.347, 23.225, 23.933, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.978, 62.767, 62.767
2025-08-15 22:02:58.415, 23.113, 23.109, 23.347, 23.225, 23.933, 23.977, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.977, 62.767, 62.767
2025-08-15 22:02:59.415, 23.113, 23.109, 23.347, 23.225, 23.932, 23.977, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.932, 23.977, 62.767, 62.767
2025-08-15 22:03:00.415, 23.113, 23.109, 23.347, 23.225, 23.933, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.978, 62.767, 62.767
2025-08-15 22:03:01.416, 23.113, 23.109, 23.347, 23.225, 23.933, 23.978, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.978, 62.767, 62.767
2025-08-15 22:03:02.416, 23.112, 23.109, 23.347, 23.225, 23.933, 23.978, 62.767, 62.767, 22.944, 22.984, 23.214, 23.047, 23.933, 23.978, 62.767, 62.767
2025-08-15 22:03:03.417, 23.112, 23.109, 23.347, 23.225, 23.933, 23.977, 62.767, 62.767, 22.944, 22.984, 23.214, 23.047, 23.933, 23.977, 62.767, 62.767
2025-08-15 22:03:04.417, 23.112, 23.109, 23.347, 23.225, 23.933, 23.977, 62.767, 62.767, 22.944, 22.984, 23.214, 23.047, 23.933, 23.977, 62.767, 62.767
2025-08-15 22:03:05.418, 23.112, 23.109, 23.347, 23.225, 23.933, 23.977, 62.767, 62.767, 22.944, 22.984, 23.214, 23.047, 23.933, 23.977, 62.767, 62.767
2025-08-15 22:03:06.419, 23.112, 23.109, 23.348, 23.226, 23.933, 23.977, 62.767, 62.767, 22.944, 22.984, 23.215, 23.048, 23.933, 23.977, 62.767, 62.767
2025-08-15 22:03:07.419, 23.112, 23.109, 23.347, 23.226, 23.933, 23.978, 62.767, 62.767, 22.944, 22.984, 23.214, 23.048, 23.933, 23.978, 62.767, 62.767
2025-08-15 22:03:08.419, 23.113, 23.109, 23.347, 23.225, 23.933, 23.979, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.979, 62.767, 62.767
2025-08-15 22:03:09.420, 23.113, 23.109, 23.347, 23.225, 23.933, 23.980, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.980, 62.767, 62.767
2025-08-15 22:03:10.420, 23.113, 23.109, 23.347, 23.226, 23.933, 23.981, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.933, 23.981, 62.767, 62.767
2025-08-15 22:03:11.421, 23.113, 23.108, 23.347, 23.226, 23.933, 23.981, 62.767, 62.767, 22.945, 22.983, 23.214, 23.048, 23.933, 23.981, 62.767, 62.767
2025-08-15 22:03:12.421, 23.113, 23.109, 23.347, 23.226, 23.933, 23.981, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.933, 23.981, 62.767, 62.767
2025-08-15 22:03:13.422, 23.113, 23.109, 23.347, 23.225, 23.933, 23.981, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.981, 62.767, 62.767
2025-08-15 22:03:14.422, 23.114, 23.109, 23.347, 23.226, 23.933, 23.983, 62.767, 62.767, 22.946, 22.984, 23.214, 23.048, 23.933, 23.983, 62.767, 62.767
2025-08-15 22:03:15.422, 23.113, 23.109, 23.347, 23.226, 23.933, 23.983, 62.767, 62.767, 22.945, 22.984, 23.214, 23.048, 23.933, 23.983, 62.767, 62.767
2025-08-15 22:03:16.423, 23.113, 23.109, 23.347, 23.225, 23.933, 23.984, 62.767, 62.767, 22.945, 22.984, 23.214, 23.047, 23.933, 23.984, 62.767, 62.767
